measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1995,14.01876155083349,17.36392642465019,11.242791332735434
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,1995,927.0305658335245,961.19997306169,892.0331019671313
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1995,32.51492991212134,38.166890149461395,26.79302451296265
1,Deaths,239,East Asia & Pacific - WB,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,157.23729176431522,166.57924628592514,146.93884750793433
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1995,501.7907923345619,528.6665266744643,463.6000370707138
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,37.464307190059984,41.9204080217979,34.20874294517465
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1995,51.90958622378379,56.733851338018106,47.61621814159453
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1995,310.73727089853674,325.58768715984706,292.419343124705
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,78.94029350249612,84.0865834003684,74.08750868420647
1,Deaths,244,South Asia - WB,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,1294.4441503551598,1330.880634117571,1260.3001276062287
1,Deaths,244,South Asia - WB,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,178.67303085199066,265.84539536287826,131.82244333851244
1,Deaths,244,South Asia - WB,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,312.36092095773273,333.0199660215603,284.3654740917452
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,890.3718586320551,925.1481388284393,857.2104101824967
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,28.73452949294161,34.364228634716895,23.588989195746475
1,Deaths,5,East Asia,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1995,176.29519746843047,190.84162506935908,161.16591400214378
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,51.720567273839244,55.76910012848995,47.33950289705579
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,291.17649312000503,306.0151252245371,272.86458391014685
1,Deaths,32,Central Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1988,1053.6315858107675,1069.6154603256703,1038.4605254025053
1,Deaths,32,Central Asia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1988,17.6813817747516,19.419227688596237,16.187622106198024
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1995,131.07958234745217,136.56771447783626,125.02054722008762
1,Deaths,32,Central Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,1001.7158064222192,1015.2261153583237,989.3290979612847
1,Deaths,32,Central Asia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1987,18.16257171638619,19.882240532860187,16.605134516596085
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1985,121.14470620512132,133.9589515511719,108.38820455328654
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,1577.1366814453854,1657.3451903533198,1502.3072052399489
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1992,131.81670885377474,178.07054287841558,85.5006562774695
1,Deaths,44560,America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,792.824562256076,798.804162542679,787.3017175270877
1,Deaths,44560,America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1990,16.632043740829708,17.735569814770827,15.641326743116602
1,Deaths,44560,America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1990,40.26400370801229,41.88461386025595,37.80725241954268
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,1175.204060107469,1222.6268528310384,1131.295808649963
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1987,93.77085677474908,131.1528858622981,68.46991204119412
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,1686.8427498231235,1800.5090435579032,1579.1997941089337
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,168.0176164173109,226.63926267474793,111.64462983354792
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,144.450040342025,160.7444199732695,128.36290581270808
1,Deaths,44559,Africa,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1989,133.36578402913966,146.37869344656542,118.41383412324255
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,81.37100667179237,94.64655462019066,66.54422544334331
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,129.39269730777758,135.29232630736598,123.13984817842116
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1989,1149.1249566233591,1199.3540040972248,1101.6764541731834
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1989,85.19966376636629,122.77130971220811,61.892605882547066
1,Deaths,159,South Asia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1991,300.4504400537995,323.65155807887515,268.9010192951512
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1985,252.31137210492454,264.5990086389956,226.86854030325404
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1986,126.16612945684406,129.37630182224981,120.43342021652163
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1986,238.87220017458924,250.8953095952424,214.25987459588882
1,Deaths,95469,Limited Health System,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1984,83.39235422418486,91.35800711123863,75.26705645973954
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,294,All causes,3,Rate,1984,2120.623673497691,2353.9232070735843,1938.8944039964824
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1984,417.75556042068274,460.95276436635714,375.88023541956983
1,Deaths,44564,Region of the Americas,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1986,23.006203272449206,24.64005250561698,21.458195313727256
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1987,125.04429072759055,128.4069807642963,119.10426773521688
1,Deaths,5,East Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1985,1267.2483963602958,1370.337338876853,1161.3929088445893
1,Deaths,5,East Asia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1985,12.988177620355588,16.652598084770098,9.41105365599861
1,Deaths,5,East Asia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1985,427.40040221926876,471.5464159250799,382.42261608553343
1,Deaths,44560,America,3,Both,27,Age-standardized,294,All causes,3,Rate,1992,772.3164820641682,778.1303610113262,767.1925631211444
1,Deaths,44560,America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1992,14.34318218678374,15.274280330906905,13.432666261500907
1,Deaths,44560,America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1992,37.810040072092406,39.289285916209245,35.20370513869159
1,Deaths,9,Southeast Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1985,1234.0047191755314,1305.4295741184499,1164.2588436719172
1,Deaths,9,Southeast Asia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1985,138.95753167941018,227.34117780767738,74.26424792161957
1,Deaths,9,Southeast Asia,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1985,68.79331004704623,80.0458593788229,60.85815154079287
1,Deaths,9,Southeast Asia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1985,354.7822945350188,396.3790577484051,312.8512512137127
1,Deaths,44568,Western Pacific Region,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1981,189.87276602757925,213.24388094148824,169.41976048644463
1,Deaths,9,Southeast Asia,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1985,96.23860232808799,105.68249973840324,85.01762791102615
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,157.4733404710779,219.8206137211098,96.78933899884045
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,156.07293130453724,173.02063066406657,136.42236281603144
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,948.4827667713353,981.0233655549372,915.6139338924521
1,Deaths,104,Caribbean,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1991,36.204787700010414,42.1617206217986,30.28907842228145
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1983,2.111262142891661,2.491713035624767,1.7574320422721361
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1983,39.18115063367387,41.23135482043392,35.424372966122135
1,Deaths,56,Eastern Europe,3,Both,27,Age-standardized,294,All causes,3,Rate,1983,1058.1491801523423,1061.1123706766932,1055.0925084400637
1,Deaths,21,Oceania,3,Both,27,Age-standardized,294,All causes,3,Rate,1985,1446.4268776522922,1655.4445253322115,1268.540090167959
1,Deaths,21,Oceania,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1985,90.99347766391239,129.88556875264044,53.703399030686526
1,Deaths,21,Oceania,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1985,99.87410057253781,115.33940323419688,85.02113602432482
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,142.51845445145884,191.78011626875733,95.85501742867181
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,141.57025959080815,154.5330270540185,125.6263982376088
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1990,124.74078604475213,128.02116157857236,118.52346305743075
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1983,161.84870843970936,166.80550445019412,154.25939685631027
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,580.4158243635522,582.553813525443,578.2975879102203
1,Deaths,70,Australasia,3,Both,27,Age-standardized,294,All causes,3,Rate,1983,730.8768628945386,734.9890578507079,727.307115252154
1,Deaths,70,Australasia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1983,0.3943999395979255,0.42818977855163126,0.3540505506066593
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,107.82003292161988,118.63247183397596,96.19997283127842
1,Deaths,70,Australasia,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1983,17.76008227238103,19.02693120209602,15.92097958525948
1,Deaths,70,Australasia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1983,348.56130097599726,361.49927653550856,322.99746699554953
1,Deaths,70,Australasia,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1983,164.5806845924858,170.44519423084014,157.4090947696809
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1985,865.1869610215048,867.9529763646065,862.4228378497271
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1985,4.705264577543474,4.966045698552852,4.474304965139049
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1985,32.68854476728243,33.991682546796774,30.806625456826932
1,Deaths,124,Central Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1991,850.3505592236423,857.9069495979844,843.4589366191431
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1984,176.61835021294982,182.59301889041558,169.76539765399963
1,Deaths,44566,European Region,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1984,442.53934852651787,455.05830133915896,415.0641138812627
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,987.5206834481972,1025.845715071934,948.9209745811955
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,11.900250718151169,15.170112657639777,9.375035181498582
1,Deaths,174,Eastern Sub-Saharan Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,127.6153742537598,139.4425270400077,114.36459945322034
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1992,107.7040457592142,122.65239512677519,93.60623201663641
1,Deaths,94365,Central Africa,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1983,389.9258136261949,439.68948790330967,337.8768289235413
1,Deaths,243,Middle East & North Africa - WB,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,489.8156163632524,515.1547145201306,452.82577768905486
1,Deaths,94365,Central Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,1827.7408319497865,1980.5441528297893,1670.8527541051972
1,Deaths,94365,Central Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1987,153.29451114665088,206.61005379006576,99.78446177721146
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1985,350.644165008728,389.16850277512134,305.7128601653569
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1988,126.19551177515322,129.53273852759784,120.5229451577289
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1988,1150.6709244271915,1199.827955552404,1106.446890984354
1,Deaths,192,Southern Sub-Saharan Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1988,88.42579271273532,124.98703876829546,64.42330497470329
1,Deaths,44562,Europe,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,862.3361585293355,866.703861834076,857.6749729642534
1,Deaths,44562,Europe,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1987,2.6781466137632104,3.403611261455509,2.2301607129258314
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,1806.66643325465,1912.6100110446653,1718.6878320157696
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,110.75462121515369,150.04181597128743,74.6040181285511
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,124.0873223231427,134.3641938004322,111.81991661151243
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,329.2821102939784,348.71772823897805,306.28450251297187
1,Deaths,44560,America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1990,274.2165475568832,285.13522990131764,251.06773902662053
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1991,93.93658728572561,104.46572152677369,82.69777151218422
1,Deaths,120,Andean Latin America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1988,27.80342487734579,32.673840134807804,22.665727952760705
1,Deaths,120,Andean Latin America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1988,120.57240797953206,130.3979619160461,110.30425002629153
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,294,All causes,3,Rate,1995,1592.627307433802,1677.966797710569,1515.8547085275218
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1995,118.83119539558129,164.39851930091555,78.0719144555963
1,Deaths,261,Southern Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,136.80332805344884,147.9615525662214,126.20177366687335
1,Deaths,263,Western Africa,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,350.5081642860587,386.03786621956266,311.2875390459781
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1991,50.21713958717641,52.96802089630754,46.8689538417139
1,Deaths,44560,America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1987,155.7354260496244,159.46641453594034,148.3383818735877
1,Deaths,44561,Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,1230.3974024555982,1288.4369997475303,1181.434297975556
1,Deaths,167,Central Sub-Saharan Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1982,109.72536309473814,135.10054873852815,90.18228174984294
1,Deaths,44535,Commonwealth High Income,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1982,363.8438530316968,374.3915539693778,341.282675862588
1,Deaths,44560,America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1992,262.12124011777644,272.75217192428096,239.64326907142285
1,Deaths,120,Andean Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1983,130.04420956802585,143.6541475501302,118.10304699584647
1,Deaths,44559,Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1989,96.56029258601194,105.96101867190443,87.07762585476274
1,Deaths,44560,America,3,Both,27,Age-standardized,294,All causes,3,Rate,1987,836.0484254617332,842.6401019132592,830.1359796499286
1,Deaths,44560,America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1987,21.45820996077833,22.7916026968549,20.132930027593627
1,Deaths,44560,America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1987,42.96239765303114,44.71565403583357,40.533631551269686
1,Deaths,44564,Region of the Americas,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1986,44.35015165211981,46.280254349993996,41.865112517989814
1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,1688.4410205323247,1797.5749429837988,1585.047263251696
1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,167.3677821597459,225.2235450811426,110.31549430171037
1,Deaths,100,High-income North America,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,628.0145663887693,629.1944178250984,626.8001361796231
1,Deaths,100,High-income North America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,0.45357012787088136,0.4777646102356666,0.41520384611051964
1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,145.4464932608317,161.4149482965417,129.6955734501551
1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,351.44575827202857,386.36563069202526,312.34840463878675
1,Deaths,44564,Region of the Americas,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1986,155.94112290023287,159.62661340898998,148.46484232531637
1,Deaths,44565,South-East Asia Region,3,Both,27,Age-standardized,294,All causes,3,Rate,1986,1440.6253379209331,1483.9760402369584,1393.5148585039854
1,Deaths,100,High-income North America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,233.4972941378959,244.76763323935725,209.35629999443125
1,Deaths,44565,South-East Asia Region,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1986,319.38072762497814,346.67851432044705,286.01554113081767
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,294,All causes,3,Rate,1997,724.8172801293061,728.0093867787123,722.0324407499703
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,1.1123335147503086,1.294241377203012,0.9762125803314188
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,24.5735871572804,25.788409651146395,22.24081296099421
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1997,307.134298925682,318.31467913506907,283.3559543278714
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,162.22631616906492,166.24499976149352,154.7155019999557
1,Deaths,95468,Basic Health System,3,Both,27,Age-standardized,294,All causes,3,Rate,1986,1146.31874373075,1205.6754052877639,1091.309697008175
1,Deaths,95468,Basic Health System,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1986,40.63498123901287,55.62109906066087,28.893592355707558
1,Deaths,95468,Basic Health System,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1986,59.819359205260966,64.21044386116344,55.31495023182521
1,Deaths,44559,Africa,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,98.78533551415553,108.08130948596131,89.25153176191516
1,Deaths,44560,America,3,Both,27,Age-standardized,294,All causes,3,Rate,1988,827.8576507208255,833.646819569737,822.3748854446696
1,Deaths,44560,America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1988,19.53610804052797,20.83260263082847,18.372754826761483
1,Deaths,44560,America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1988,42.598322222322224,44.247427137296775,40.13762877071975
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,294,All causes,3,Rate,1994,1792.3904004457456,1973.2028333108797,1664.4465175534253
1,Deaths,44537,Commonwealth Low Income,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1994,125.3658945769444,171.91389629012804,82.98722120024065
1,Deaths,124,Central Latin America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1985,54.56795308289746,57.2271692290498,51.94581399628475
1,Deaths,124,Central Latin America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1985,62.20752752931853,64.63987766834492,59.795516807690305
1,Deaths,124,Central Latin America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1985,258.37368293378637,264.1637844979228,245.8815837606678
1,Deaths,21,Oceania,3,Both,27,Age-standardized,294,All causes,3,Rate,1998,1344.0618056026867,1500.737625266861,1200.4934568316091
1,Deaths,21,Oceania,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1998,59.2136020818477,82.78977239376007,36.98147036981847
1,Deaths,21,Oceania,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1998,85.84449192612982,98.94316145742262,74.39312387392039
1,Deaths,124,Central Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1985,122.51538408900305,124.9367912000831,118.55007527416466
1,Deaths,21,Oceania,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1998,433.5660709650484,494.582215919959,381.38454317849545
1,Deaths,21,Oceania,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1998,94.99345095252181,115.17247469001258,78.95740067059553
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,294,All causes,3,Rate,1984,842.9322248007156,846.3668504710637,839.675180528745
1,Deaths,95467,Advanced Health System,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1984,2.3599719934460697,2.909755210351083,1.9408649358275425
1,Deaths,44561,Asia,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1982,115.04824403290688,156.09962428622887,85.67949644535929
1,Deaths,44561,Asia,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1982,77.61063472993338,85.26077610013205,70.61187676748561
1,Deaths,44561,Asia,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1982,384.69484226767395,413.037029613268,354.6300767579413
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1998,734.9028237752767,738.3415303519018,731.26682105178
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1998,2.3422861674187327,2.4937480552260345,2.173875207205308
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1998,40.83927665562893,42.8773128721482,37.58762865316137
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1998,241.61027595294217,249.9747647791418,227.36512870396228
1,Deaths,96,Southern Latin America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1998,173.83968603904665,178.75092389984647,165.99393893782113
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1997,158.38878948263263,209.71621347755297,105.66984513725725
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1997,158.06458958000886,183.37762064492054,135.25777052544024
1,Deaths,100,High-income North America,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1998,20.336891943704487,21.63049854409521,17.93265413644362
1,Deaths,73,Western Europe,3,Both,27,Age-standardized,294,All causes,3,Rate,1998,592.2500970960327,593.422404181289,591.0676438766748
1,Deaths,73,Western Europe,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1998,0.5850130656487141,0.6274226936117977,0.5154999497282826
1,Deaths,73,Western Europe,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1998,224.9639148366725,235.5468541247546,202.65945917254
1,Deaths,100,High-income North America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1998,159.9562569907737,164.53135470740474,150.75024977447882
1,Deaths,241,Latin America & Caribbean - WB,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1984,42.551536759519244,45.370766531072356,39.7291928481645
1,Deaths,241,Latin America & Caribbean - WB,3,Both,27,Age-standardized,322,Lower respiratory infections,3,Rate,1984,66.57394459377119,69.32406944157465,63.19870259678384
1,Deaths,95470,Minimal Health System,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1997,107.24905739060232,121.94997173627452,92.99283384359593
1,Deaths,241,Latin America & Caribbean - WB,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1984,135.31719776895295,138.24400160796387,130.48191748069453
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,27,Age-standardized,294,All causes,3,Rate,1984,1812.1518603031448,1908.8762853817175,1727.3099201352827
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1984,353.5743821089182,383.9533212621259,322.1658569491007
1,Deaths,65,High-income Asia Pacific,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1987,227.38868973214502,239.10032300986026,203.3111542900498
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1998,805.9604908007402,816.0007247848185,795.3786346873741
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,302,Diarrheal diseases,3,Rate,1998,12.628825907112216,13.795034669921511,11.41208720541901
1,Deaths,134,Tropical Latin America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1998,268.1288349967789,278.2960288189125,247.59581863755693
1,Deaths,120,Andean Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1998,778.7934504368151,813.36072709053,744.1862613028069
1,Deaths,120,Andean Latin America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1998,165.1867242170132,177.61811760188013,154.25671309498364
